order_id,order_date,region,channel,customer_id,customer_type,sales_rep,category,product,qty,discount,status,unit_price,revenue,cost
RET-106284,20/07/2026,Jakarta,Offline,C02266,UMKM,SR01,Laptop,Laptop Veno 13,-2,0.0,Returned,6200.0,-12400.0,-10939.0
ORD-106401,2026-07-21,Jawa Timur,Online,C01111,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,2,0.2,Completed,2800000.0,4480000.0,4923000.0
ORD-106402,2026-07-21,Jawa Barat,Online,C00848,Retail,SYS-ONLINE,Networking,Switch 8 Port S8,4,0.15,Completed,450000.0,1530000.0,
ORD-106403,2026-07-21,Kalimantan,Online,C00990,UMKM,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),13,0.0,Completed,55000.0,715000.0,488800.0
ORD-106404,2026-07-21,Jawa Timur,Online,K0149,Korporat,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,3,0.25,Cancelled,280000.0,630000.0,494100.0
RET-106323,21/07/2026,Jawa Barat,Offline,C00693,Retail,SR05,Smartphone,Smartphone Lumo X,-1,0.0,Returned,5500.0,-5500.0,-4851.2
ORD-106405,2026-07-22,Jawa Timur,Online,K0015,Korporat,SYS-ONLINE,Smartphone,Smartphone Lumo A5,8,0.2,Completed,2800000.0,17920000.0,19260000.0
ORD-106406,2026-07-22,Jakarta,Online,C01128,UMKM,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,7,0.05,Completed,1900000.0,12635000.0,9205000.0
ORD-106407,22/07/2026,Sumatera,Offline,C01936,UMKM,SR10,Aksesoris,Power Bank 20000mAh,8,0.05,Completed,320.0,2432.0,1608.0
ORD-106408,2026-07-22,Sumatera,Online,C02143,UMKM,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),6,0.0,Completed,55000.0,330000.0,231000.0
ORD-106409,2026-07-22,Sumatera,Online,C01743,Retail,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,2,0.2,Completed,2100000.0,3360000.0,3437800.0
ORD-106410,22/07/2026,Sulawesi,Offline,C01167,Retail,SR17,Aksesoris,Power Bank 20000mAh,5,0.0,Completed,320.0,1600.0,1013.5
ORD-106411,22/07/2026,Jabar,Offline,K0065,Korporat,SR05,Laptop,Laptop Veno 13,8,0.05,Completed,6200.0,47120.0,44806.4
ORD-106412,22/07/2026,Jawa Barat,Offline,C01494,Retail,SR05,Aksesoris,Power Bank 20000mAh,1,0.05,Completed,320.0,304.0,201.0
ORD-106413,2026-07-22,Jawa Timur,Online,C02083,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo A5,2,0.2,Completed,2800000.0,4480000.0,4824000.0
ORD-106413,2026-07-22,Jawa Timur,Online,C02083,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo A5,2,0.2,Completed,2800000.0,4480000.0,4824000.0
ORD-106414,2026-07-22,Jawa Timur,Online,K0134,Korporat,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,6,0.1,Completed,280000.0,1512000.0,1002600.0
ORD-106415,22/07/2026,jakarta,Offline,C01583,Retail,SR03,Aksesoris,Headset USB H3,5,0.0,Completed,350.0,1750.0,1043.5
ORD-106416,22/07/2026,Sumatera,Offline,C00057,Retail,SR11,Peralatan Kantor,Kursi Ergonomis E1,4,0.0,Completed,1900.0,7600.0,5266.4
ORD-106417,22/07/2026,Kalimantan,Offline,C00108,UMKM,SR15,Laptop,Laptop Axio Pro 15,3,5.0,Completed,13000.0,37050.0,34648.5
ORD-106418,22/07/2026,Sumatera,Offline,C02158,UMKM,SR11,Printer&Tinta,Printer InkJet P200,3,5.0,Completed,2100.0,5985.0,5147.1
ORD-106419,23/07/2026,Jabar,Offline,C01606,Retail,SR06,Printer & Tinta,Printer InkJet P200,1,0.05,Completed,2100.0,1995.0,1705.2
ORD-106420,2026-07-23,Jawa Timur,Online,C01866,Retail,SYS-ONLINE,Aksesoris,Mouse Wireless M20,2,0.0,Completed,180000.0,360000.0,212800.0
ORD-106421,23/07/2026,Jakarta,Offline,K0134,Korporat,SR01,Peralatan Kantor,Kertas A4 80gsm (rim),23,0.0,Completed,55.0,1265.0,867.1
ORD-106422,2026-07-23,Jawa Barat,Online,C01297,UMKM,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,3,0.0,Completed,650000.0,1950000.0,1194000.0
ORD-106423,2026-07-23,Jawa Barat,Online,C02105,UMKM,SYS-ONLINE,Laptop,Laptop Axio Pro 15,1,0.05,Completed,13000000.0,12350000.0,11516900.0
ORD-106424,24/07/2026,Jakarta,Offline,C00030,Retail,SR01,Aksesoris,Mouse Wireless M20,3,0.05,Completed,180.0,513.0,315.6
ORD-106424,24/07/2026,Jakarta,Offline,C00030,Retail,SR01,Aksesoris,Mouse Wireless M20,3,0.05,Completed,180.0,513.0,315.6
ORD-106425,24/07/2026,Jakarta,Offline,C01991,Retail,SR02,Printer & Tinta,Tinta Botol Set CMYK,1,0.0,Completed,280.0,280.0,163.4
ORD-106426,2026-07-24,Jakarta,Online,C02396,Retail,SYS-ONLINE,Laptop,Laptop Veno 13,2,0.0,Completed,6200000.0,12400000.0,11125200.0
ORD-106427,24/07/2026,Sumatera,Offline,C00044,Retail,SR10,Laptop,Laptop Axio Pro 15,2,0.0,Completed,13000.0,26000.0,23369.0
ORD-106428,24/07/2026,Jakarta,Offline,C00498,Retail,SR02,Aksesoris,Keyboard Mekanik K7,1,0.0,Completed,650.0,650.0,404.2
ORD-106429,2026-07-24,Jawa Timur,Online,K0150,Korporat,SYS-ONLINE,Networking,Switch 8 Port S8,9,0.2,Completed,450000.0,3240000.0,2664000.0
ORD-106430,24/07/2026,Jawa Barat,Offline,C00862,Retail,SR06,Printer & Tinta,Printer InkJet P200,1,0.05,Completed,2100.0,1995.0,1707.9
ORD-106431,24/07/2026,Sumatera,Offline,C00481,Retail,SR11,Aksesoris,Power Bank 20000mAh,4,0.0,Completed,320.0,1280.0,806.0
ORD-106432,24/07/2026,Jawa Timur,Offline,K0116,Korporat,SR07,Smartphone,Smartphone Lumo A5,10,25.0,Completed,2800.0,21000.0,24563.0
ORD-106433,24/07/2026,Sumatera,Offline,C01994,Retail,SR11,Aksesoris,Headset USB H3,1,0.0,Completed,350.0,350.0,208.4
ORD-106434,24/07/2026,Jakarta,Offline,C00716,Retail,SR01,Laptop,Laptop Veno 13,2,0.05,Completed,6200.0,11780.0,11139.4
ORD-106435,24/07/2026,Jawa Barat,Offline,C00790,UMKM,SR05,Peralatan Kantor,Kertas A4 80gsm (rim),11,0.05,Completed,55.0,574.75,416.9
ORD-106435,24/07/2026,Jawa Barat,Offline,C00790,UMKM,SR05,Peralatan Kantor,Kertas A4 80gsm (rim),11,0.05,Completed,55.0,574.75,416.9
ORD-106436,24/07/2026,Jakarta,Offline,C00525,Retail,SR03,Networking,Router WiFi 6 R600,1,0.0,Completed,1200.0,1200.0,
RET-106395,2026-07-24,Jakarta,Online,C00307,Retail,SYS-ONLINE,Laptop,Laptop Axio Pro 15,-1,0.1,Returned,13000000.0,-11700000.0,-11504500.0
ORD-106437,25/07/2026,Jawa Barat,Offline,K0151,Korporat,SR04,Laptop,Laptop Axio 14,7,0.05,Completed,8500.0,56525.0,53187.4
ORD-106438,25/07/2026,Jawa Timur,Offline,K0090,Korporat,SR09,Aksesoris,Keyboard Mekanik K7,220,0.12,Completed,650.0,125840.0,87186.0
ORD-106439,2026-07-25,Jawa Timur,Online,C00504,Retail,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,5,0.25,Cancelled,650000.0,2437500.0,2020000.0
ORD-106440,25/07/2026,Kalimantan,Offline,C01882,Retail,SR13,Printer & Tinta,Tinta Botol Set CMYK,2,0.1,Completed,280.0,504.0,330.6
ORD-106441,25/07/2026,jawa timur,Offline,C01627,UMKM,SR09,aksesoris ,Mouse Wireless M20,8,0.2,Completed,180.0,1152.0,832.8
ORD-106442,2026-07-25,Sumatera,Online,K0046,Korporat,SYS-ONLINE,Laptop,Laptop Axio Pro 15,10,0.3,Completed,13000000.0,91000000.0,115804000.0
ORD-106443,26/07/2026,Jakarta,Offline,C02163,Retail,SR02,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500.0,5225.0,4760.5
ORD-106444,2026-07-26,Kalimantan,Online,C00153,Retail,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,1,0.05,Completed,280000.0,266000.0,163900.0
ORD-106445,26/07/2026,Jawa Barat,Offline,C02096,Retail,SR04,Peralatan Kantor,Kursi Ergonomis E1,1,0.05,Completed,1900.0,1805.0,1283.4
ORD-106446,26/07/2026,Jakarta,Offline,C02130,Retail,SR03,Smartphone,Smartphone Lumo X,1,0.0,Completed,5500.0,5500.0,4764.1
ORD-106447,26/07/2026,Jawa Barat,Offline,C00426,UMKM,SR06,Aksesoris,Mouse Wireless M20,1,0.05,Completed,180.0,171.0,105.8
ORD-106448,26/07/2026,Sumatera,Offline,C01758,Retail,SR12,Networking,Router WiFi 6 R600,4,0.0,Cancelled,1200.0,4800.0,
ORD-106449,26/07/2026,Sulawesi,Offline,C00932,Retail,SR18,Aksesoris,Headset USB H3,5,0.0,Completed,350.0,1750.0,1057.5
ORD-106450,2026-07-26,Kalimantan,Online,C01365,Retail,SYS-ONLINE,Aksesoris,Mouse Wireless M20,5,0.1,Completed,180000.0,810000.0,526000.0
ORD-106450,2026-07-26,Kalimantan,Online,C01365,Retail,SYS-ONLINE,Aksesoris,Mouse Wireless M20,5,0.1,Completed,180000.0,810000.0,526000.0
ORD-106451,26/07/2026,Jawa Barat,Offline,C01155,UMKM,SR06,Networking,Router WiFi 6 R600,2,0.05,Completed,1200.0,2280.0,
ORD-106452,2026-07-26,Jakarta,Online,C01503,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,4,0.25,Completed,5500000.0,16500000.0,19080800.0
RET-106351,26/07/2026,Sumatera,Offline,C00533,Retail,SR10,Peralatan Kantor,Kertas A4 80gsm (rim),-3,0.0,Returned,55.0,-165.0,-115.8
RET-106405,2026-07-26,Jawa Timur,online,K0015,Korporat,SYS-ONLINE,Smartphone,Smartphone Lumo A5,-8,0.2,Returned,2800000.0,-17920000.0,-19260000.0
ORD-106453,27/07/2026,Sulawesi,Offline,C00459,Retail,SR16,Laptop,Laptop Axio Pro 15,2,0.05,Completed,13000.0,24700.0,23596.8
ORD-106454,27/07/2026,Sulawesi,Offline,C01510,Retail,SR16,Networking,Router WiFi 6 R600,2,0.1,Completed,1200.0,2160.0,1694.4
ORD-106455,27/07/2026,Jawa Barat,Offline,C01520,Retail,SR05,Peralatan Kantor,Kursi Ergonomis E1,5,0.0,Completed,1900.0,9500.0,6474.0
ORD-106456,27/07/2026,jakarta,Offline,C01414,UMKM,SR03,Aksesoris,Keyboard Mekanik K7,5,0.0,Completed,650.0,3250.0,1993.0
ORD-106457,2026-07-27,Kalimantan,Online,C01614,Retail,SYS-ONLINE,Aksesoris,Headset USB H3,4,0.3,Completed,350000.0,980000.0,840800.0
ORD-106458,27/07/2026,Jawa Barat,Offline,K0067,Korporat,SR04,Networking,Switch 8 Port S8,31,0.0,Completed,450.0,13950.0,
ORD-106459,27/07/2026,Sumatera,Offline,C02059,Retail,SR11,Smartphone,Smartphone Lumo X,1,0.0,Completed,5500.0,5500.0,4773.5
ORD-106460,27/07/2026,Sulawesi,Offline,C02377,UMKM,SR16,Smartphone,Smartphone Lumo A5,4,0.0,Completed,2800.0,11200.0,9670.4
ORD-106461,2026-07-27,Jawa Barat,ONLINE,C00921,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.1,Completed,5500000.0,9900000.0,9619000.0
ORD-106462,2026-07-27,Sulawesi,Online,K0088,Korporat,SYS-ONLINE,Networking,Router WiFi 6 R600,46,0.05,Completed,1200000.0,52440000.0,
RET-106348,2026-07-27,Jakarta,Online,C00217,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,-1,0.1,Returned,1900000.0,-1710000.0,-1299200.0
ORD-106463,2026-07-28,Kalimantan,Online,C01073,UMKM,SYS-ONLINE,Aksesori,Headset USB H3,8,0.1,Completed,350000.0,2520000.0,1690400.0
ORD-106464,28/07/2026,Jawa Barat,Offline,C01529,Retail,SR04,Aksesoris,Mouse Wireless M20,2,0.05,Completed,180.0,342.0,208.4
ORD-106464,28/07/2026,Jawa Barat,Offline,C01529,Retail,SR04,Aksesoris,Mouse Wireless M20,2,0.05,Completed,180.0,342.0,208.4
ORD-106465,28/07/2026,Jakarta,Offline,C00962,Retail,SR03,Aksesoris,Headset USB H3,4,0.0,Completed,350.0,1400.0,830.0
ORD-106466,28/07/2026,SULAWESI,Offline,C02270,UMKM,SR18,Laptop,Laptop Axio 14,1,0.05,Completed,8500.0,8075.0,7555.3
ORD-106467,2026-07-28,Jawa Timur,Online,C02269,Retail,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,2,0.3,Completed,2100000.0,2940000.0,3365600.0
ORD-106468,2026-07-28,Jawa Timur,Online,C00473,Retail,SYS-ONLINE,Networking,Switch 8 Port S8,3,0.1,Completed,450000.0,1215000.0,895500.0
ORD-106469,2026-07-28,Jakarta,Online,C01908,Retail,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,4,0.15,Completed,650000.0,2210000.0,1585200.0
ORD-106470,28/07/2026,Jakarta,Offline,C01245,UMKM,SR03,Printer & Tinta,Printer InkJet P200,3,0.0,Completed,2100.0,6300.0,5133.9
ORD-106471,28/07/2026,Jakarta,Offline,C00042,UMKM,SR03,Peralatan Kantor,Kertas A4 80gsm (rim),5,0.0,Completed,55.0,275.0,187.5
ORD-106472,28/07/2026,JKT ,Offline,C01055,Retail,SR02,Peralatan Kantor,Kursi Ergonomis E1,4,0.0,Completed,1900.0,7600.0,5223.2
ORD-106473,2026-07-29,Jawa Timur,Online,C02017,Retail,SYS-ONLINE,Aksesoris,Mouse Wireless M20,1,0.1,Completed,180000.0,162000.0,104500.0
ORD-106474,29/07/2026,Jakarta,Offline,C00732,Retail,SR01,Aksesoris,Mouse Wireless M20,3,0.05,Completed,180.0,513.0,316.2
ORD-106475,29/07/2026,Sumatera,Offline,C01338,UMKM,SR10,Printer & Tinta,Tinta Botol Set CMYK,3,0.0,Completed,280.0,840.0,494.1
ORD-106476,29/07/2026,Sumatera,Offline,C00592,UMKM,SR11,Smartphone,Smartphone Lumo X,4,0.0,Completed,5500.0,22000.0,19086.4
ORD-106477,29/07/2026,Jawa Barat,Offline,C00803,UMKM,SR05,Laptop,Laptop Axio 14,4,0.0,Completed,8500.0,34000.0,30514.4
ORD-106478,2026-07-29,Jawa Timur,Online,C00525,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,1,0.1,Completed,8500000.0,7650000.0,7516600.0
ORD-106479,29/07/2026,Jawa Barat,Offline,C00172,UMKM,SR05,Aksesoris,Mouse Wireless M20,11,0.0,Completed,180.0,1980.0,1144.0
ORD-106480,29/07/2026,Sumatera,Offline,C00783,UMKM,SR10,Peralatan Kantor,Kertas A4 80gsm (rim),8,0.05,Completed,55.0,418.0,304.0
ORD-106481,29/07/2026,Jakarta,Offline,C02025,UMKM,SR02,Laptop,Laptop Axio 14,5,0.0,Completed,8500.0,42500.0,38168.0
ORD-106482,29/07/2026,Jakarta,Offline,C01253,Retail,SR02,aksesoris ,Power Bank 20000mAh,5,0.0,Completed,320.0,1600.0,1000.0
ORD-106483,2026-07-29,Jatim,Online,C01945,Retail,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,1,0.0,Completed,2100000.0,2100000.0,1700500.0
ORD-106484,2026-07-29,Jawa Timur,Online,C00715,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,1,0.0,Completed,5500000.0,5500000.0,4768200.0
ORD-106485,2026-07-30,Jawa Timur,Online,C00034,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.05,Completed,55000.0,156750.0,114600.0
ORD-106486,2026-07-30,Jawa Timur,Online,C01013,Retail,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,4,0.3,Completed,320000.0,896000.0,803600.0
ORD-106487,30/07/2026,Sulawesi,Offline,C02310,UMKM,SR16,Laptop,Laptop Axio 14,4,0.0,Completed,8500.0,34000.0,30254.0
ORD-106488,2026-07-30,Sumatera,Online,C00198,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo A5,5,0.1,Completed,2800000.0,12600000.0,12010500.0
ORD-106489,2026-07-30,Sumatera,Online,C02157,Retail,SYS-ONLINE,Aksesoris,Headset USB H3,2,0.3,Completed,350000.0,490000.0,417200.0
ORD-106490,2026-07-30,Jawa Timur,Online,C02399,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),1,0.2,Completed,55000.0,44000.0,38200.0
ORD-106491,30/07/2026,Sumatra,Offline,C00950,Retail,SR12,Aksesoris,Keyboard Mekanik K7,5,0.0,Completed,650.0,3250.0,2024.0
ORD-106492,2026-07-30,Sumatera,Online,K0138,Korporat,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,46,0.05,Completed,320000.0,13984000.0,9154000.0
ORD-106492,2026-07-30,Sumatera,Online,K0138,Korporat,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,46,0.05,Completed,320000.0,13984000.0,9154000.0
ORD-106493,2026-07-30,Jawa Timur,Online,C01187,Retail,SYS-ONLINE,Aksesoris,Mouse Wireless M20,5,0.0,Completed,180000.0,900000.0,519000.0
ORD-106494,30/07/2026,Jakarta,Offline,C02082,Retail,SR03,Aksesoris,Mouse Wireless M20,4,0.0,Completed,180.0,720.0,414.8
ORD-106495,2026-07-30,Jabar,Online,C02179,UMKM,SYS-ONLINE,HP,Smartphone Lumo X,2,0.3,Completed,5500000.0,7700000.0,9577800.0
ORD-106496,31/07/2026,Kalimantan,Offline,C01397,UMKM,SR13,Printer & Tinta,Printer InkJet P200,2,0.0,Completed,2100.0,4200.0,3400.2
ORD-106497,2026-07-31,Sulawesi,ONLINE,C02223,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,1,0.05,Completed,8500000.0,8075000.0,7704800.0
ORD-106498,31/07/2026,Jakarta,Offline,C00286,Retail,SR03,Laptop,Laptop Veno 13,1,0.0,Completed,6200.0,6200.0,5614.3
ORD-106499,2026-07-31,Sumatera,Online,C01648,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,1,0.05,Completed,8500000.0,8075000.0,7676900.0
ORD-106500,31/07/2026,Jawa Barat,Offline,K0068,Korporat,SR04,Aksesoris,Headset USB H3,48,0.0,Completed,350.0,16800.0,10185.6
ORD-106501,31/07/2026,Jawa Timur,Offline,C01365,Retail,SR07,Aksesoris,Mouse Wireless M20,1,0.0,Completed,180.0,180.0,105.8
ORD-106502,2026-07-31,Jakarta,Online,C02337,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.05,Completed,5500000.0,10450000.0,9681400.0
ORD-106503,31/07/2026,Jakarta,Offline,C02099,Retail,SR02,Aksesoris,Headset USB H3,4,0.05,Completed,350.0,1330.0,831.2
ORD-106504,31/07/2026,Jakarta,Offline,K0035,Korporat,SR02,LAPTOP,Laptop Axio Pro 15,6,0.0,Completed,13000.0,78000.0,70718.4
ORD-106505,31/07/2026,Jakarta,Offline,C02044,Retail,SR02,Aksesoris,Mouse Wireless M20,4,0.0,Completed,180.0,720.0,414.0
ORD-106506,2026-07-31,Sumatera,Online,C01551,Retail,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,2,0.0,Completed,2100000.0,4200000.0,3352600.0
ORD-106507,31/07/2026,Sumatra,Offline,C01433,UMKM,SR11,Networking,Switch 8 Port S8,8,0.0,Completed,450.0,3600.0,
ORD-106508,2026-07-31,Jawa Timur,Online,C01300,UMKM,SYS-ONLINE,networking,Router WiFi 6 R600,7,0.05,Completed,1200000.0,7980000.0,
ORD-106509,2026-07-31,Jatim,Online,C01975,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,1,0.25,Completed,5500000.0,4125000.0,4859700.0
ORD-106510,31/07/2026,Jawa Timur,Offline,C01311,Retail,SR09,Networking,Router WiFi 6 R600,3,0.2,Completed,1200.0,2880.0,
ORD-106511,2026-07-31,SULAWESI,Online,C01115,Retail,SYS-ONLINE,Networking,Switch 8 Port S8,2,0.05,Completed,450000.0,855000.0,
ORD-106512,2026-07-31,Jawa Barat,Online,C02396,UMKM,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,8,0.05,Completed,1900000.0,14440000.0,10508000.0
ORD-106513,2026-07-31,Jawa Barat,Online,C01687,Retail,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,2,0.1,Completed,280000.0,504000.0,326600.0
RET-106400,31/07/2026,JKT ,Offline,C01016,Retail,SR02,Laptop,Laptop Axio 14,-2,0.0,Returned,8500.0,-17000.0,-15124.8
ORD-104518,2026-01-08,Jawa Timur,Online,C01322,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,4,0.05,Completed,5500000.0,20900000.0,18986400.0
ORD-104519,2026-01-08,Jawa Timur,Online,K0074,Korporat,SYS-ONLINE,Laptop,Laptop Axio Pro 15,2,0.05,Completed,13000000.0,24700000.0,23195400.0
ORD-104520,2026-01-08,Sumatra,Offline,C00462,Retail,SR10,Networking,Router WiFi 6 R600,1,0.05,Completed,1200000.0,1140000.0,847400.0
ORD-104521,2026-01-08,Jawa Timur,Offline,K0108,Korporat,SR08,Aksesoris,Mouse Wireless M20,15,0.25,Cancelled,180000.0,2025000.0,1558500.0
ORD-104522,2026-01-08,Jawa Timur,Offline,C00148,UMKM,SR07,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4813000.0
ORD-104523,2026-01-08,Sumatera,Offline,C00148,Retail,SR10,Laptop,Laptop Veno 13,1,0.05,Completed,6200000.0,5890000.0,5607100.0
ORD-104524,2026-01-08,Jawa Barat,Offline,C00055,Retail,SR05,Aksesoris,Mouse Wireless M20,4,0.1,Completed,180000.0,648000.0,422800.0
ORD-104525,2026-01-08,JKT ,Online,K0091,Korporat,SYS-ONLINE,Aksesoris,Mouse Wireless M20,5,0.05,Completed,180000.0,855000.0,519000.0
ORD-104526,2026-01-08,Sumatera,Online,C02232,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,1,0.0,Completed,8500000.0,8500000.0,7635200.0
ORD-104527,2026-01-08,Sumatra,Online,C00686,UMKM,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),8,0.05,Completed,55000.0,418000.0,306400.0
ORD-104528,2026-01-08,Sulawesi,Online,C00034,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),1,0.1,Completed,55000.0,49500.0,38200.0
ORD-104529,2026-01-08,Jakarta,Offline,C01194,Retail,SR01,Aksesoris,Power Bank 20000mAh,1,0.1,Completed,320000.0,288000.0,202500.0
ORD-104530,2026-01-08,Jawa Barat,Offline,C00474,Retail,SR04,Printer & Tinta,Tinta Botol Set CMYK,2,0.1,Completed,280000.0,504000.0,325200.0
ORD-104531,2026-01-08,SULAWESI,Offline,K0174,Korporat,SR16,Aksesoris,Keyboard Mekanik K7,30,0.0,Completed,650000.0,19500000.0,11955000.0
ORD-104532,2026-01-08,Jakarta,Offline,C01879,Retail,SR01,Networking,Router WiFi 6 R600,3,0.0,Completed,1200000.0,3600000.0,
ORD-104532,2026-01-08,Jakarta,Offline,C01879,Retail,SR01,Networking,Router WiFi 6 R600,3,0.0,Completed,1200000.0,3600000.0,
ORD-106515,01/08/2026,Jawa Barat,Offline,C01538,Retail,SR06,HP,Smartphone Lumo A5,1,0.0,Completed,2800.0,2800.0,2442.5
ORD-106516,01/08/2026,Jakarta,Offline,C00313,UMKM,SR02,Aksesori,Mouse Wireless M20,2,0.05,Completed,180.0,342.0,211.8
ORD-106519,01/08/2026,Jawa Barat,Offline,K0077,Korporat,SR05,Smartphone,Smartphone Lumo X,8,0.05,Completed,5500.0,41800.0,38714.4
ORD-106522,01/08/2026,Jawa barat ,Offline,C01186,Retail,SR04,Aksesoris,Power Bank 20000mAh,3,0.0,Completed,320.0,960.0,594.3
ORD-106523,01/08/2026,Jawa Timur,Offline,C01943,UMKM,SR07,Printer & Tinta,Printer InkJet P200,2,5.0,Cancelled,2100.0,3990.0,3390.2
ORD-106524,01/08/2026,Jawa Timur,Offline,C01068,UMKM,SR08,Peralatan Kantor,Kursi Ergonomis E1,8,0.3,Completed,1900.0,10640.0,10250.4
ORD-106524,01/08/2026,Jawa Timur,Offline,C01068,UMKM,SR08,Peralatan Kantor,Kursi Ergonomis E1,8,0.3,Completed,1900.0,10640.0,10250.4
ORD-106525,01/08/2026,Sumatera,Offline,C02357,Retail,SR12,Smartphone,Smartphone Lumo X,2,0.0,Completed,5500.0,11000.0,9471.4
ORD-104796,2026-02-08,Jawa Barat,Offline,C00031,UMKM,SR04,Laptop,Laptop Axio Pro 15,4,0.0,Completed,13000000.0,52000000.0,46777200.0
ORD-104797,2026-02-08,Jawa Barat,Online,C00329,Retail,SYS-ONLINE,Laptop,Laptop Axio Pro 15,2,0.0,Completed,13000000.0,26000000.0,23172400.0
ORD-104798,2026-02-08,Jakarta,Offline,C01505,Retail,SR02,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4846000.0
ORD-104799,2026-02-08,Sumatera,Online,C01688,Retail,SYS-ONLINE,smartphone,Smartphone Lumo A5,1,0.25,Completed,2800000.0,2100000.0,2462500.0
ORD-104800,2026-02-08,Jakarta,Online,K0114,Korporat,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),13,0.1,Completed,55000.0,643500.0,490100.0
ORD-104801,2026-02-08,,Online,C00330,UMKM,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,4,0.1,Completed,280000.0,1008000.0,665200.0
ORD-104802,2026-02-08,Kalimantan,Offline,K0167,Korporat,SR13,Aksesoris,Power Bank 20000mAh,17,0.1,Completed,320000.0,4896000.0,3349000.0
ORD-104803,2026-02-08,Jawa Timur,E-Commerce,C00044,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,1,0.05,Completed,8500000.0,8075000.0,7523600.0
ORD-104803,2026-02-08,Jawa Timur,E-Commerce,C00044,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,1,0.05,Completed,8500000.0,8075000.0,7523600.0
ORD-104804,2026-02-08,SULAWESI,Online,C01949,UMKM,SYS-ONLINE,Laptop,Laptop Axio Pro 15,5,0.1,Completed,13000000.0,58500000.0,57412500.0
ORD-104805,2026-02-08,Jakarta,Online,C00685,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,1,0.25,Completed,8500000.0,6375000.0,7623600.0
ORD-106526,02/08/2026,Jawa Timur,Offline,C00102,Retail,SR08,Smartphone,Smartphone Lumo X,1,0.0,Completed,5500.0,5500.0,4762.8
ORD-106527,02/08/2026,Jawa Barat,Offline,C00091,UMKM,SR06,Smartphone,Smartphone Lumo A5,1,0.05,Completed,2800.0,2660.0,2405.1
ORD-106528,02/08/2026,Kalimantan,Offline,K0144,Korporat,SR15,Peralatan kantor,Kursi Ergonomis E1,23,0.0,Completed,1900.0,43700.0,30316.3
ORD-106530,02/08/2026,Jawa Timur,Offline,C01314,UMKM,SR07,Networking,Router WiFi 6 R600,3,20.0,Completed,1200.0,2880.0,
ORD-106531,02/08/2026,Jakarta,Offline,C00552,UMKM,SR02,Laptop,Laptop Axio 14,2,0.05,Completed,8500.0,16150.0,15254.8
ORD-106532,02/08/2026,Jakarta,Offline,C00610,UMKM,SR02,Peralatan Kantor,Kertas A4 80gsm (rim),2,0.05,Completed,55.0,104.5,75.4
